trial_id,pipeline,log,repeat,duration_s,trainer,available_s,cache_fingerprint,center_s,experiment,random_fraction,start_s,stop_s,time_basis
4fc98b32e30f7b23,front,log-0048,0,10.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,109.33504650058666,119.33504650058666,active
5b86eac4db76893a,front,log-0048,0,10.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,109.33504650058666,119.33504650058666,active
c0079a30b120ba27,front,log-0048,0,40.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,94.33504650058666,134.33504650058666,active
fcf95ec4abf8e542,front,log-0048,0,40.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,114.33504650058666,random-window-front-v2,0.29754935181865594,94.33504650058666,134.33504650058666,active
9143345089c99417,front,log-0048,1,1.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,298.46413250359876,299.46413250359876,active
f0df1226e4ec2cb8,front,log-0048,1,1.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,298.46413250359876,299.46413250359876,active
a0a57076fe6f1b1c,front,log-0048,1,2.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,297.96413250359876,299.96413250359876,active
33b6c6894e3363b2,front,log-0048,1,2.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,297.96413250359876,299.96413250359876,active
4e50e9b5ed5688fe,front,log-0048,1,5.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,296.46413250359876,301.46413250359876,active
77901cab9ba63746,front,log-0048,1,5.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,296.46413250359876,301.46413250359876,active
e978f9f7e35d0190,front,log-0048,1,10.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,293.96413250359876,303.96413250359876,active
7cf7aea9c04121ae,front,log-0048,1,10.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,293.96413250359876,303.96413250359876,active
fae1287e49b09b29,front,log-0048,1,40.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,278.96413250359876,318.96413250359876,active
f1c0b83e25e0ada9,front,log-0048,1,40.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,298.96413250359876,random-window-front-v2,0.8799020076444576,278.96413250359876,318.96413250359876,active
2b7099438f91d3bc,front,log-0048,2,1.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,123.36273029254819,124.36273029254819,active
6afa3acc5def011a,front,log-0048,2,1.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,123.36273029254819,124.36273029254819,active
7345c20e09782692,front,log-0048,2,2.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,122.86273029254819,124.86273029254819,active
7b3b04b705a64566,front,log-0048,2,2.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,122.86273029254819,124.86273029254819,active
