trial_id,pipeline,trainer,calibration_id,eval_cache_fingerprint,eval_log,experiment,pair_type,time_basis,train_cache_fingerprint,train_log
cf5acfa635e196bc,front,self-supervised,20d06ac2fdbf1a14,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
f2b28f4113a9983e,front,self-supervised,20d06ac2fdbf1a14,b959d8095113db1364b9d8afa5d7b414d97285a8a42e6a4aa46768de4a48a7f2,log-0071_183,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
1eecd9bf683985e0,front,self-supervised,20d06ac2fdbf1a14,064b3f10ed62f79169a48d6e8a0db69493c668625208312873a3e7a630c5c16c,log-0072_184,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
0f632ff49a332d4b,front,self-supervised,20d06ac2fdbf1a14,33b2e0a0f11f6b2646c050308eabe5457c4ba091e3c3f93d2b169b40d855ac84,log-0073_185,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058
28a16292b6d9f2ca,front,self-supervised,057f2210df08a5f7,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,log-0046,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063
bc9dc0328e07197e,front,self-supervised,057f2210df08a5f7,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063
b79c79bc4d99177e,front,self-supervised,057f2210df08a5f7,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063
6b08df2117c188af,front,self-supervised,057f2210df08a5f7,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063
897031071570579b,front,self-supervised,057f2210df08a5f7,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063
f2d805a1f7328f56,front,self-supervised,057f2210df08a5f7,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063
