trial_id,pipeline,log,repeat,duration_s,trainer,cache_fingerprint,center_s,experiment,fusion1,fusion2,nuisance,nuisance_applied_update_rms_mm,nuisance_correction_vector_rms_mg,nuisance_effective_state_hz,nuisance_final_iteration_change_mm,nuisance_full_rate,nuisance_proposed_update_rms_mm,nuisance_source_stride,nuisance_update_fraction,nuisance_xyz_bin_count,nuisance_xyz_scalar_center_mg,nuisance_xyz_scalar_scale_mg,source_run_fingerprint,source_trial_id,start_s,stop_s,time_basis,total
4128664422642592,front,log-0046,2,5.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,4.657816875027493,4.63715466693975,1.1642725837882608,1.622001605755461,154.95957965958812,10.000000000009095,0.14796429185561588,0.584289250196889,2.162668807673948,10.0,0.591361043194784,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,89004cf64c2459bd,98.6132793609276,103.6132793609276,active,11.123230250086635
fd59823cfc826099,front,log-0046,2,10.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5.1475414170417935,5.272443207912147,1.1068325000815094,1.593533752626732,153.37303046133977,10.000000000009095,0.16520809361767122,0.5605775828007609,2.124711670168976,10.0,0.5973920130399348,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f0097f1f7d0ab30b,96.1132793609276,106.1132793609276,active,12.140875875018537
86d8801edaf15f4a,front,log-0046,2,20.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5.271826999960467,6.494969584047794,1.1512697499711066,1.5312127242715903,160.70913264038808,10.000000000009095,0.1830342807345337,0.5894832911435515,2.0416169656954537,10.0,0.5874490627546862,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,1d6c6952a14b4e15,91.1132793609276,111.1132793609276,active,13.557329667033628
91d2105d25aecd2c,front,log-0046,2,40.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,9.870254874927923,9.470953000010923,1.1847729170694947,2.388521490406262,219.46436767608174,10.000000000009095,0.47572704740064575,0.5947461249306798,3.184695320541683,10.0,0.5680521597392013,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,02d8c4bb1e271ed9,81.1132793609276,121.1132793609276,active,21.206028667045757
bbe56944cf0f4b6c,front,log-0046,2,120.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,10.494102082913741,9.502274416852742,1.1692797078285366,2.863034206422981,254.36124251429675,10.000000000009095,0.6344482713210166,0.5953999999910593,3.8173789418973074,10.0,0.5610431947840261,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,9f0c90e6f53a8673,41.113279360927606,161.1132793609276,active,21.840603291988373
c3bc4288e1fc1a78,front,log-0046,3,5.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,5.86268095811829,7.652268500067294,1.303588957991451,1.8930274593114307,153.7532189809959,10.000000000009095,0.23016225722646322,0.6075757080689073,2.524036612415241,10.0,0.5990220048899756,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a00541bca48a0938,297.59848089421143,302.59848089421143,active,15.521867166040465
a5272699fd330047,front,log-0046,3,10.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,8.16007904196158,9.23353962507099,1.1688709158916026,1.9322699947354498,153.99619456873612,10.000000000009095,0.24034095679064604,0.5932971248403192,2.5763599929806,10.0,0.5983700081499592,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,350dfb7a6958f7f7,295.09848089421143,305.09848089421143,active,19.25543999997899
7fd4b130f498973e,front,log-0046,3,20.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,6.073292041895911,5.48251025006175,1.254944832995534,1.5756522991948723,155.88850850801407,10.000000000009095,0.14810705716895614,0.6027265000157058,2.1008697322598295,10.0,0.5903830480847596,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,6ca0f94f33fc4d39,290.09848089421143,310.09848089421143,active,13.507085707969964
84000777821af5a9,front,log-0046,3,40.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,9.342799125006422,10.291372000006959,1.1788304999936372,2.526065634125853,217.4230303962129,10.000000000009095,0.47800961207995607,0.598524458007887,3.368087512167804,10.0,0.5675631621841891,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e17cf55e36b02eb9,280.09848089421143,320.09848089421143,active,21.501344999996945
03e4c9658c03d297,front,log-0046,3,120.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,10.149635541951284,9.638670416083187,1.2096694591455162,3.5288379387632913,278.3240928979856,10.000000000009095,0.8062815237312123,0.6137229579035193,4.705117251684388,10.0,0.5590872045639772,73.0,3957.366449914676,2192.0791356464033,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,676bc6f1f66f77ce,240.09848089421143,360.09848089421143,active,21.68034204095602
